UserId,ItemId
102,959 2819 2964 497 2649 1060 2944 501 2072 2108 1203 3049 2393 1292 1567 490 48 91 1696 150 3064 3118 512 1864 1455 1402 532 1643 2538 2754 1990 2855 981 2514 393 423 1494 1239 1150 1057 1269 1071 1137 266 1652 294 2299 776 573 545
103,767 2455 1529 702 770 1786 307 2222 2940 496 2464 294 1386 2022 2463 2989 697 1922 1348 969 2339 2001 1875 794 431 545 2122 2320 333 2448 2962 745 2977 2312 525 4 2385 2095 1880 2496 3142 1193 2470 1200 706 3248 1660 577 3223 398
104,1290 1737 3237 2878 1755 2320 1423 497 1567 2710 2551 1520 46 1784 950 2325 814 2782 765 241 598 2545 1800 363 2616 1939 811 2986 454 2031 2507 2995 1079 2693 2811 3073 1447 3044 2182 1986 2521 3203 1855 1292 168 2976 1941 3186 2455 2537
105,3237 1022 987 2855 2994 3233 1755 1239 1575 3229 385 1446 1213 651 1306 2652 702 2176 840 1254 497 553 595 1013 2441 1292 577 1672 3257 1048 168 1520 1152 2908 3064 471 2804 1197 1864 2147 750 942 1302 698 2393 131 115 796 2724 2710
106,1119 372 1365 842 837 1603 1720 2902 1730 2291 479 939 3184 1575 0 295 1115 2142 1195 2959 1614 181 361 2638 1189 2089 847 1736 231 938 1942 669 2498 498 3165 363 954 1991 2099 402 3164 272 334 1172 1602 1745 470 575 799 2339
107,2232 294 3040 1857 1031 3147 319 976 2217 1365 454 1594 1795 1783 1002 965 331 2460 126 1352 1207 2977 1259 2235 443 3186 2525 3150 20 1969 919 275 2887 663 751 2476 371 2997 2970 2855 829 714 1377 1593 2234 2669 2805 2031 1482 3220
108,2825 2338 2413 2958 2649 2799 1936 1577 241 532 405 2262 2387 512 2533 2932 1973 470 1748 91 1646 959 1040 3039 3087 68 2427 1129 1180 1048 1967 692 2704 1922 1238 2399 571 3237 1612 776 617 61 1197 610 1396 593 2690 1720 710 2627
109,1268 1432 1224 2631 613 2866 1470 1299 3210 231 2113 319 2889 2385 2648 629 1560 1895 836 394 244 239 1861 1012 3237 803 1129 2182 2959 1355 1005 1686 1964 539 1991 553 2133 2306 1002 1737 2688 1006 337 1519 3220 1770 3079 2406 755 786
110,1941 2549 1386 702 465 2814 1348 457 333 712 1269 1034 443 243 812 2474 1397 573 2445 1861 319 3178 2514 803 2537 2463 1443 2841 968 3189 496 945 1474 3199 2971 1684 2855 2726 2351 848 637 2616 2547 1087 2217 255 2908 226 780 2652
111,2810 1575 1185 1048 553 865 275 2783 2464 2527 2022 595 294 2546 770 749 333 525 677 1268 3178 702 2039 1648 3118 290 490 2547 2537 3236 150 1957 2549 2062 1195 2885 1465 2833 2392 282 457 1531 847 2193 1873 2841 489 1429 2031 1660
112,294 2514 596 1348 865 1922 2320 266 2885 457 1060 2724 3118 2464 2940 100 1417 2299 2855 2546 1046 2022 1560 59 1156 639 1923 275 1307 167 1197 3181 1868 2092 405 812 2821 1048 1386 2081 2030 945 2350 2850 425 307 1185 1424 2536 551
113,505 2878 1770 2821 2474 2466 2551 2295 1941 938 294 2470 988 2855 3031 655 1455 2908 2494 1156 465 1127 1195 147 3030 277 3064 2398 1056 2823 3241 2902 3118 2837 1857 2527 644 1130 1324 2232 2652 243 280 1207 1861 239 1567 2805 714 457
114,2652 465 1195 719 2537 1197 3241 1868 2431 2977 2455 2811 2464 2878 2862 676 2115 490 714 1156 3079 239 3237 1213 1002 358 706 990 2075 2413 987 486 1755 1290 2885 1365 1797 2470 91 1973 2305 2196 3059 1405 825 1057 2930 1056 1923 1001
115,2232 719 1224 1770 1684 2878 2431 2652 2320 1868 231 1681 2351 2944 1567 1941 275 2182 856 655 1200 1715 2958 443 243 1474 2428 497 490 2115 714 100 2885 1130 3176 905 2661 1128 458 676 2908 1755 1455 2470 465 234 1117 988 2299 2464
116,1197 2127 2413 1797 1455 702 1868 1474 272 2957 1034 1736 803 2977 1922 1405 1242 3181 719 335 479 2921 1857 417 2236 876 1200 1002 2193 2351 2072 337 2022 3220 2885 655 1289 1942 1424 372 443 2971 1348 2866 2811 2081 2312 358 1269 2855
117,294 2398 100 2862 3049 2976 2841 1377 3209 1455 3031 1423 1681 865 2944 2111 2401 987 1964 532 1168 1193 3059 1706 2080 292 1421 2464 2232 1593 234 779 1290 1797 3037 1651 644 1715 457 3124 1095 1754 811 3236 491 3147 1812 199 3014 1128
118,655 2176 3241 2127 2537 2351 2291 231 2652 471 1474 2075 2921 3220 1290 1295 589 1575 2885 1343 1991 1424 2546 565 2902 1868 2312 3037 2431 1857 2339 1871 2455 458 2031 2133 976 239 277 1896 384 3041 1835 1200 214 1558 2353 2179 272 1001
119,1268 2182 1861 734 2651 1680 505 1213 2460 1195 2555 706 651 830 2431 1868 2163 2075 1976 865 2652 1032 2550 358 443 2164 1941 2217 2385 1299 1269 2330 3150 2225 2810 719 337 1938 1797 1455 3142 471 2173 490 1973 954 2537 2089 829 2470
120,1474 1755 1558 905 3189 2115 358 2546 865 2164 1309 856 898 505 950 2537 1240 3101 1193 457 2316 2182 1424 2533 1152 770 1299 1088 2514 2024 1797 465 412 2810 444 714 655 458 1195 968 2193 295 919 734 3178 1292 2706 98 2144 2246
121,2977 1048 651 457 1195 1693 140 825 2811 1130 2714 363 2463 613 2786 770 2173 812 91 1405 836 2330 2127 1119 277 2648 1348 1770 714 837 1156 1868 1780 3206 1412 1349 1197 2428 1736 655 545 2182 1386 1154 13 2940 2887 1207 571 2275
122,2455 1414 1132 3186 1001 1556 1915 1533 1119 1881 335 2527 783 2638 2862 1417 485 317 3123 1501 2546 593 1209 465 910 1260 1770 2821 1784 3147 1614 1656 3031 2174 2222 703 1412 896 1012 2309 1197 2287 971 439 886 1203 2538 1568 309 840
123,2127 706 3178 275 457 1575 1770 3031 1881 3032 1336 1193 2455 1000 1660 697 3103 830 2463 3049 292 454 2885 865 1200 333 427 2339 2398 217 2460 2514 1027 3139 2117 1784 2031 745 2698 1030 2855 2351 981 2392 607 2878 1681 2039 3092 898
124,1197 2811 1474 2464 454 1567 2887 2455 945 2645 1795 2385 1857 335 714 2022 2940 1195 1770 2470 490 1002 1786 968 2869 1156 346 1386 167 1858 2537 443 486 987 46 231 976 2757 471 2351 25 2173 457 2031 59 2498 147 1307 2661 275
125,2652 2464 3189 1048 2299 2398 1213 231 1455 272 1567 2934 2031 1193 465 1239 1152 1868 417 490 2460 505 443 2726 3041 2833 1407 1295 2537 865 767 517 2855 2805 2283 1348 2312 2810 702 2193 2940 2455 1873 1197 1770 471 2039 2350 1857 987
126,2726 2652 3175 1575 346 2977 1868 443 1154 2537 3237 1001 2551 335 2002 2080 2952 1871 1128 2163 783 3059 655 2889 2908 651 1531 2428 1242 1941 2111 3014 1720 2472 486 2398 2196 1365 719 2878 545 3221 1377 192 2351 3220 1797 1129 2631 1714
127,1660 1969 1218 1949 2278 663 2706 1619 2030 2547 3186 2814 2282 397 968 457 505 919 494 2818 613 2312 821 2827 1556 486 2526 2537 3101 283 490 3026 945 1321 971 1522 770 51 3103 380 2120 2946 697 1521 1363 2719 2456 2622 2108 2940
128,1818 1792 2831 589 865 3021 1923 3148 277 2379 385 3129 1736 2081 1510 812 596 2039 181 2812 1359 2743 2819 1498 1533 1579 1424 770 168 77 1505 2799 728 85 551 1612 2227 987 2523 1696 2210 1474 1737 2555 1491 396 848 2835 2547 1455
129,2182 3189 2380 712 2533 1369 231 115 776 1575 1034 505 2934 3147 2398 2855 766 1152 637 2499 788 1720 2985 2537 731 1591 1520 733 1804 450 1154 465 1353 1137 2933 3221 2611 2696 1292 1028 1121 1881 2238 2196 2075 2565 582 3175 1984 2350
130,2470 2977 2455 545 2726 335 655 2464 3079 1770 702 1197 1521 1736 167 1241 1861 2127 1200 2902 100 231 945 471 1575 954 1156 372 1857 1922 1031 2299 505 3159 1034 842 3142 1990 2940 1195 2841 1474 443 239 1317 384 3206 1048 1189 479
131,457 3178 1868 2299 767 2652 596 2463 2855 2171 1923 417 412 1474 2024 2536 942 2810 231 1681 2754 2944 275 1812 1059 2312 2428 2883 2147 2986 651 2514 1657 1800 803 255 1573 2841 3181 1060 1567 674 1754 1417 3118 2347 830 1241 1147 296
132,176 1213 1575 1873 842 2527 1861 167 1868 346 1797 2855 2463 2831 2350 1525 655 2331 561 1195 3142 1200 384 1578 2066 1531 1677 1040 783 457 964 505 1023 3093 821 2362 538 1206 939 1672 2222 3119 2398 497 2973 1991 199 2770 1181 1734
133,3178 2312 702 2514 2064 1185 697 2022 663 1818 2039 2024 2464 1793 3148 840 2946 2940 2403 1307 987 3032 2351 361 446 812 1200 678 1193 1786 2937 1875 1575 1868 945 3181 2616 2814 780 2299 2463 275 234 1693 227 2567 2030 1443 427 1681
134,1060 1306 1193 2541 1498 2393 3130 2933 1447 975 1239 470 1714 3189 1290 3049 2696 465 1577 1560 3233 942 2652 765 1990 2359 2828 1370 1969 2855 1757 1204 2937 2163 192 2499 1117 3237 1657 2022 713 1748 1423 3145 2705 1920 596 2157 3241 2463
135,2563 72 1324 1603 2299 2127 59 2101 2885 1563 1942 2913 372 385 1900 1367 1922 2616 162 1423 3169 714 672 1034 1602 1846 1817 505 842 2198 2917 2384 723 2805 571 1443 1643 1289 61 1031 990 3159 1325 2343 808 556 1407 1157 814 1430
136,2320 2977 2351 277 2541 2964 1770 706 1868 2616 100 1784 2178 719 3220 1200 1722 3059 1714 1196 1268 697 2179 748 2835 863 1684 1195 2385 3142 2946 3181 1352 3148 42 2435 2233 852 2940 1560 803 2463 1197 942 1465 117 2754 1290 2934 2814
137,296 2351 128 1657 2086 1264 1756 968 521 1290 1230 2930 1102 1800 2206 1920 2278 373 88 957 3090 1505 2359 496 596 251 1767 2502 945 1122 695 3130 2922 255 2411 2185 3178 2100 486 663 2616 267 517 428 834 1343 3205 1369 272 1237
138,1812 1348 1034 501 1643 2514 2841 532 2964 2807 2179 1602 2341 1386 3148 2393 945 1122 2274 1922 3090 2757 307 3130 3078 2937 331 1857 1942 238 2714 2058 521 465 2086 2206 3145 2754 425 2173 2470 294 603 1956 251 1741 2339 1748 1060 437
139,505 167 3048 1455 712 2392 905 1407 2821 417 1558 1681 1092 702 2072 714 294 2124 2193 358 3231 2934 1868 663 2206 3118 1195 2385 2537 2464 3181 1870 1197 1203 2959 234 2131 1030 720 1755 1941 1497 2128 1023 1672 333 3221 1604 3178 267
140,2971 1575 3077 2977 2182 2902 714 192 491 1861 2661 2855 1857 2320 2299 2726 2652 2470 712 465 2811 1295 2022 776 2444 319 2499 2173 3241 2555 100 1673 64 545 2070 1871 1812 361 988 231 1034 1474 162 1156 155 2474 3223 2232 1386 1292
141,1185 1197 865 2885 465 231 505 1156 1386 1239 2536 1868 719 1474 1193 1455 2537 2320 706 2470 2455 2652 2977 2464 1307 2299 1200 1614 3241 1784 443 2351 987 968 2805 2940 770 275 1001 294 3142 2115 2392 1861 945 697 863 479 296 1405
142,2411 2855 296 3229 2127 3142 3158 1197 1533 814 2885 1857 644 1942 2258 1156 2940 2902 1200 2652 2470 1423 783 2463 1784 1268 1443 1663 1861 521 1736 609 2522 333 968 1195 2547 2299 1770 3178 2126 45 3130 803 471 2875 3003 2611 1386 2185
143,115 2338 964 497 2044 779 2714 423 2182 1213 1494 1292 2176 366 1154 525 2305 2875 1289 62 1964 765 2585 2649 937 1446 2986 2325 959 2777 3052 2227 2217 2499 1040 987 1706 2464 2914 2507 2406 3257 2398 1612 1520 972 1864 1199 1577 2399
144,2262 496 2312 2474 1797 2297 2464 1470 1241 3142 128 629 2631 2089 335 1641 1220 1857 1193 1299 1909 2568 2940 1800 1518 2810 2547 3003 1348 2962 609 1307 3248 259 2645 3078 3178 2024 1455 100 1045 2455 2236 714 573 613 2801 485 394 1363
145,1299 1975 2546 1071 2648 18 987 2129 1577 2550 2937 1213 1470 1088 163 2931 1558 1292 165 2514 773 2297 517 505 2269 241 1224 865 232 868 2652 2308 225 2533 702 1991 2852 231 2964 2351 2930 2305 676 1749 2039 617 998 770 942 1818
146,1299 2811 394 655 2889 1857 335 2470 3014 714 676 2305 2977 954 2431 1224 1680 231 2196 845 1567 3210 319 372 2887 2262 868 337 1203 2297 1681 1938 2537 945 1797 1001 2986 2113 1088 876 2411 710 1268 2406 3080 3165 3079 697 3243 3124
147,2022 3118 333 2470 767 2024 2885 2652 2541 1063 2351 417 1868 335 1367 98 1923 1365 454 181 770 870 294 3103 981 2782 2616 2750 697 1857 3022 1197 443 372 2339 3142 622 1455 2994 2081 1991 1189 1465 2770 485 3031 637 2977 3237 3164
148,2811 1154 1242 954 2072 243 1129 2431 2952 2931 142 361 2322 311 1731 1088 358 116 1130 2307 825 497 1331 1651 3188 337 1997 1410 786 1612 651 39 498 366 1184 2305 714 2706 1050 2529 1686 91 72 1289 622 1765 197 905 776 2406
149,13 2879 443 312 714 2855 593 2970 1020 837 984 115 2113 939 2333 1002 1655 2398 2557 2962 1556 1702 468 2742 2387 3165 1119 1976 637 3023 1868 1349 418 1307 2164 1088 2653 3105 1130 847 590 833 1200 1594 2977 1154 505 776 3064 2862
150,1648 1696 2072 3189 3176 2108 2299 1984 1269 231 2182 2464 3139 1268 3221 1167 2749 1092 702 2771 2463 3246 1131 1764 1348 1060 1113 607 2549 161 1214 2124 676 2480 239 1983 678 1871 1127 1766 1203 588 3071 3092 755 1868 2616 1774 2985 1832
151,1575 465 2350 296 1861 2464 167 1386 457 1195 294 2320 2022 1864 2997 2472 443 1034 1295 335 1443 1800 505 2971 702 1200 490 1871 1673 756 2664 2885 2750 3209 3031 1059 1414 2384 3037 3206 1958 1226 231 1812 1734 2841 1218 2726 2738 2537
152,2431 2297 319 1575 2869 2959 3080 1684 1938 2525 3210 2196 1573 243 949 2563 1268 876 1680 2193 676 2537 2855 1034 3052 651 1518 1737 1474 335 471 1470 372 1102 829 505 697 1239 1054 1317 337 465 2878 1240 2631 64 1336 1858 1864 169
153,2609 3223 1383 1325 441 1195 976 2661 525 1455 559 1861 458 1975 1873 1065 757 2352 333 1520 1521 3147 571 1119 1420 2415 3186 865 415 2232 92 1780 444 1530 2476 675 1415 3134 1189 1868 471 2565 2974 2527 907 578 1941 3082 2193 3077
154,3053 3031 1353 2525 2893 1768 2055 2521 1684 946 2476 885 1347 1207 2117 1028 3221 1681 1617 2340 391 2233 1131 2755 836 3186 1150 3079 1226 537 170 1378 2946 2889 1215 1496 267 1001 2333 869 2163 1132 2301 1275 180 1174 937 1115 1680 487
155,1424 1078 1860 3118 644 3026 2541 596 385 181 1407 1579 1092 277 3236 333 255 1193 3129 1307 702 2547 3237 2179 3037 1156 3189 1295 3206 521 496 749 2750 232 1204 1942 2180 2990 3233 59 494 2772 2946 621 1187 821 1721 1575 1791 2133
156,100 2977 968 2799 496 1034 1200 692 505 3003 3176 2782 53 333 2127 2350 1999 2351 270 51 2299 259 98 2463 1618 697 2437 1556 1748 288 2805 2219 1586 3137 738 114 2428 2902 1715 292 475 2087 2081 1015 226 1106 1332 2232 471 2952
157,1048 525 0 1770 2958 3189 1268 3176 981 2810 2464 566 2825 1868 1008 1377 444 2514 2115 2217 2940 698 3118 417 2320 712 958 2546 2380 865 1023 3181 2351 1193 412 275 234 1852 2541 770 1129 2270 2944 1389 1150 964 975 587 294 950
158,2855 2977 2464 486 2652 1197 770 167 706 3178 1455 3041 1857 1784 2885 2163 1156 3241 3176 2455 2463 1059 2514 489 333 3181 3142 3021 2030 663 2902 1754 2007 1130 1125 2726 3037 2149 545 294 3118 2770 2206 676 1141 2291 443 1987 490 2031
159,954 3241 1054 751 505 905 471 836 1896 2959 825 239 2297 231 358 2113 1002 710 2652 714 1797 1240 335 2159 676 1474 465 2957 2307 215 1680 803 2889 2726 1154 3223 2196 1868 1405 1755 2546 1269 2000 1533 1871 2498 243 1005 155 96
160,2472 1967 2044 2883 2338 2325 1784 2227 2585 868 1128 100 1239 2995 1292 2696 2825 2958 2932 2726 3175 1591 2399 779 2713 62 3237 140 987 2488 91 2674 3049 2652 2463 1076 1593 783 1351 1200 2216 765 2507 2152 1022 2198 870 617 2320 3145
161,3189 1034 2182 1613 1861 241 2805 2380 1048 1237 865 494 545 2499 2398 2855 294 0 2350 270 1531 333 1213 590 231 2460 2299 2385 1200 958 2734 734 972 266 1362 2437 2270 1938 1197 393 1193 1152 1804 2878 755 98 2565 847 1348 2824
162,1770 1673 2007 1407 361 1923 2472 1185 3170 2971 277 1734 1575 621 2066 2455 770 1193 2022 3118 2463 837 698 3031 588 3237 491 380 3186 609 2312 1325 2222 2055 678 1365 2986 115 2476 1238 976 1752 1204 2536 1259 231 117 1349 2726 2555
163,505 2652 443 2726 1195 1197 637 231 1868 2351 2444 1006 1200 2411 714 1684 2537 1031 3241 3079 2463 2470 486 2710 1325 1614 1861 1784 2661 1106 876 1455 702 458 2533 2946 1896 1444 1567 402 2855 2312 1958 2283 1602 712 1156 2811 358 1857
164,1269 2182 1941 1936 2977 842 2652 1706 712 655 2690 335 1474 192 964 710 2514 2339 950 2537 2144 243 598 1197 1765 3156 1804 3079 1568 1446 501 1362 1386 2875 1006 2638 170 876 1405 0 3164 272 1663 475 3041 2937 651 1602 1770 2908
165,2350 2934 1195 964 2111 545 2320 91 1770 294 702 987 1922 2726 2057 471 938 486 1001 1784 48 1034 505 2977 2163 2338 3241 1200 231 1156 803 571 241 596 2080 2217 1197 1714 1680 168 1048 1295 2964 2393 398 2937 2810 2291 272 1290
166,865 2652 1770 1868 719 702 2464 1348 1857 3031 2541 988 2537 3178 2805 2726 1784 1942 1200 1567 2940 505 1754 2299 1474 471 275 417 479 3142 2312 2460 2024 2320 968 1386 1455 3209 231 2398 1812 2179 2283 2514 770 2030 1197 465 1196 490
167,1975 938 2977 1474 1006 987 2652 2648 1299 1224 2631 714 2305 335 3210 2406 829 990 613 2413 886 479 2546 1650 1355 1529 231 1861 905 1195 2811 337 2855 2217 1203 358 655 1920 3142 2931 2934 1197 244 1005 2726 2594 1575 394 1567 1737
168,1048 2809 2182 505 1156 1197 1195 2217 751 1343 2173 2855 2431 3241 613 2828 905 539 803 1268 2533 2908 3189 938 479 2934 1975 714 2944 1152 1088 2299 2380 2111 363 2652 443 2959 117 167 163 1056 1193 1377 2413 1736 663 100 361 2696
169,1784 719 865 1868 1200 1681 2652 1455 2283 1474 2537 1195 2351 968 1857 2971 2182 2193 1614 1567 2117 417 1852 2022 457 2464 2291 1295 1405 1156 714 1432 2791 2862 151 443 2547 2463 2536 1407 2946 3031 697 2833 1193 1283 490 1113 454 2030
170,1681 698 163 2152 231 1967 2070 1474 3124 2751 3220 1048 2953 1917 865 950 3008 458 714 2232 1784 869 2039 2546 976 1955 2062 940 1022 64 2259 828 1575 1057 1542 1837 1167 2087 1196 1840 415 1812 3150 104 719 2767 1730 170 2548 490
171,2464 100 1941 712 2258 3209 3175 1241 3189 1195 1560 719 1770 1213 865 545 2398 1060 2295 2937 3041 241 1875 384 803 2072 45 1800 706 964 1784 1268 2845 454 2179 1714 1226 2805 2537 3118 596 2108 1635 2810 3145 3022 1343 2080 2350 280
172,1800 1290 45 1857 2602 2885 609 1407 363 1734 1307 2645 1868 1664 959 2359 2470 2351 465 117 1195 1505 3023 3206 2464 697 214 1812 277 2823 231 845 1923 1343 968 1200 2299 2149 1920 780 2750 1673 2127 2664 2258 1224 1197 964 3158 1135
173,1386 1197 2464 2977 2022 1575 702 1956 865 1348 2855 1896 954 719 856 486 1185 2217 1200 676 490 275 2940 1106 465 1455 825 1681 2546 1240 2811 741 1770 2537 945 770 697 706 2351 1868 751 2885 3041 1432 294 402 2320 1818 2514 1269
174,3189 2726 2651 1034 1048 2320 1213 443 2652 2902 712 231 1715 2350 1386 1505 2108 2946 454 1684 2351 2464 471 2380 2217 2940 1800 1455 1185 3142 2070 1984 1055 505 964 1770 1474 2193 1200 2934 719 706 294 2855 1193 1087 1784 3241 651 710
175,231 1868 3041 2652 457 1034 2022 505 1575 2885 3241 486 2299 551 371 1560 2173 2431 2080 1001 2111 1784 545 272 384 651 1896 865 3130 1130 2127 2855 2222 479 676 2171 454 3216 2807 870 1498 2976 1307 1377 1991 3142 1417 1193 1857 1348
176,1800 2127 505 3037 633 1643 945 277 770 1736 2179 1786 1474 1200 848 3229 1348 697 273 607 1875 3068 1116 1156 596 2463 3022 1812 272 2361 1923 2455 471 589 2841 2024 783 333 2928 1734 1122 485 422 1424 454 2977 1861 1290 165 306
177,2075 3087 3118 2638 3189 1684 2115 13 2652 2514 2521 2536 842 358 678 2941 2382 479 1237 1770 2174 1941 1455 1424 939 2810 1765 2885 1362 2144 2232 335 2527 1307 2515 2172 2878 1332 644 1533 593 1614 1365 1547 98 2178 2997 865 1193 1752
178,84 2527 2940 706 545 770 1307 275 3178 13 1835 397 1548 1414 1715 749 494 2022 2855 1001 756 1589 968 1756 1298 948 2359 294 3032 1417 2178 3090 422 1880 176 3207 3202 134 3041 2197 444 2536 1411 340 3140 2831 1053 550 2823 1197
179,865 697 1290 3124 945 2706 1795 965 976 1197 702 1193 2351 1185 1575 3031 1218 1226 1422 457 1154 1414 3078 1681 988 2862 1336 79 2940 517 3220 319 1026 2841 1474 905 2551 919 2997 226 2514 275 2893 719 417 1046 92 2431 1307 167
180,1575 2464 2127 231 1197 2537 1193 2514 457 1474 2115 2470 2977 968 1770 2031 1325 1185 100 783 1861 333 719 1348 2351 905 714 865 1268 1693 3078 2385 609 697 3231 698 2902 486 1407 1455 1116 1942 1034 1672 1991 2171 3041 898 2380 2431
181,2786 1088 71 3023 2638 2176 3147 1567 1663 2976 1343 1720 2811 1770 186 242 3037 2428 3142 644 651 1797 1054 2320 1909 1290 443 277 1383 2464 2561 2163 1130 1792 328 1575 283 2299 2934 803 770 299 1591 1212 115 2330 1156 776 1505 363
182,2351 457 2527 397 1307 573 151 1857 515 1812 1218 294 1203 1868 981 1969 1861 2902 1784 3041 2997 334 2149 1224 865 1185 3176 2726 2350 2470 702 651 2174 92 1295 2555 1195 842 458 3186 1348 840 1034 2193 2821 613 837 1056 1365 3156
183,2652 3229 1577 770 1239 2940 497 988 609 2012 3022 767 2514 868 2393 1800 2850 35 2810 2883 2616 1871 1045 454 1443 2608 1990 2435 2147 2222 870 1046 486 1575 457 2182 2878 945 1178 3209 3189 363 3178 2944 2976 2946 2867 959 2431 1835
184,100 870 1386 2470 2616 3130 3148 1474 1071 2464 333 1991 1193 1575 3118 457 2885 767 147 454 2312 1405 2855 2222 761 865 770 2754 2652 1567 288 2940 231 3032 1681 150 1237 2024 2964 2799 521 2347 1741 1325 549 1443 2299 2343 545 494
185,117 2464 505 842 702 486 2831 2222 494 770 1923 231 1343 1156 334 847 213 2997 3079 2514 294 2127 621 1048 1558 1505 714 2821 162 15 1770 1213 0 3041 335 1185 2066 865 2638 938 98 397 2885 2455 1860 1152 950 2190 1734 1922
186,231 296 783 2537 2652 417 2997 465 968 2726 272 294 1784 865 275 496 2464 2455 1474 2460 3189 2883 2514 1272 2350 485 2810 2299 1868 596 706 2541 1800 1657 3221 1321 770 1239 2807 2380 2070 719 3142 1871 2986 1443 1137 2024 1200 2902
187,751 231 505 1531 1156 1474 2127 1195 1575 1290 2173 1857 1770 240 697 1871 307 3186 1533 865 1001 847 714 2022 2841 676 1185 2855 335 1938 126 2464 1797 1193 2164 2322 1044 2351 402 2521 3241 1260 1706 490 2555 2385 1307 2217 1613 545
188,1455 1770 1193 2652 275 2885 2514 1575 780 1386 417 2117 1784 2351 496 2464 1353 2022 1465 457 697 380 2616 1197 2107 1681 490 2382 443 865 637 1226 1677 2541 3032 1958 3031 2144 226 1567 1579 3021 1949 2898 945 1185 231 1421 2944 501
189,2652 2350 1575 1197 1868 1195 959 91 100 3142 988 490 1920 2464 2971 1213 1956 3241 1239 1200 1973 676 1268 346 2115 2811 1129 1797 2537 964 2902 2163 1156 2527 868 2299 2431 2750 1871 1272 1812 2875 497 1991 755 1494 954 294 115 1289
